#SRC:M87,DATE(MJD):57853,FREQ:227.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
02.20694447,LM,PV,-6180152320.0000,-1258299648.0000,0.02094328,-67.8737,0.03514703
02.20972216,AA,AP,631779.8750,-1633170.7500,1.17002017,-129.8157,0.00351849
02.20972216,AA,PV,-4307527680.0000,-4910042112.0000,0.09755873,-128.0371,0.00259061
02.20972216,AA,AZ,1920641408.0000,-4889652224.0000,0.10908829,71.1085,0.00464200
02.20972216,AA,LM,1872801408.0000,-3650794496.0000,0.02088104,30.2452,0.00335361
02.20972216,AP,AZ,1920026368.0000,-4888016384.0000,0.17371058,153.6353,0.06363736
02.20972216,AP,PV,-4308136960.0000,-4908427264.0000,0.08842338,-19.8159,0.03393980
02.20972216,AP,LM,1872198656.0000,-3649152512.0000,0.02019503,95.6834,0.04584467
02.20972216,AZ,LM,-47856944.0000,1238853632.0000,0.03819046,-48.2296,0.06723399
02.20972216,AZ,PV,-6228200448.0000,-20447214.0000,0.09675895,-63.6633,0.04539321
02.20972216,LM,PV,-6180300288.0000,-1259246464.0000,0.02906418,35.9742,0.03502965
02.21250004,AA,AZ,1922470656.0000,-4889339904.0000,0.12978882,71.5638,0.00642585
02.21250004,AA,PV,-4306689024.0000,-4910721536.0000,0.13273176,-128.7027,0.00343075
02.21250004,AA,AP,631346.4375,-1633070.6250,1.17002357,-129.7876,0.00354034
02.21250004,AA,LM,1873760768.0000,-3650507520.0000,0.02275463,17.3561,0.00456414
02.21250004,AP,AZ,1921835520.0000,-4887707136.0000,0.09345636,-158.9929,0.04807495
02.21250004,AP,PV,-4307286016.0000,-4909115904.0000,0.14459367,-5.1449,0.02509655
02.21250004,AP,LM,1873149824.0000,-3648868096.0000,0.08734079,68.9617,0.03428856
02.21250004,AZ,LM,-48641824.0000,1238845952.0000,0.07165470,-34.7498,0.06322239
02.21250004,AZ,PV,-6229089280.0000,-21381176.0000,0.09522859,-86.6722,0.04538624
02.21250004,LM,PV,-6180449792.0000,-1260223872.0000,0.05984688,-92.6617,0.03375145
02.21527773,AA,LM,1874758272.0000,-3650208512.0000,0.01477374,2.2050,0.00422667
02.21527773,AA,PV,-4305822720.0000,-4911421440.0000,0.12196755,-129.6681,0.00306351
02.21527773,AA,AP,630911.1250,-1632970.2500,1.17003278,-129.7355,0.00338717
02.21527773,AA,AZ,1924188288.0000,-4889046016.0000,0.12249965,70.5294,0.00561144
02.21527773,AP,AZ,1923554432.0000,-4887413248.0000,0.17114233,174.5161,0.05965689
02.21527773,AP,PV,-4306448384.0000,-4909792256.0000,0.10946914,-19.0843,0.02800354
02.21527773,AP,LM,1874122496.0000,-3648577024.0000,0.04843113,-179.1797,0.03707145
02.21527773,AZ,LM,-49439012.0000,1238838144.0000,0.03721011,-87.1009,0.06260031
02.21527773,AZ,PV,-6230013440.0000,-22356310.0000,0.08876867,-58.2776,0.04442352
02.21527773,LM,PV,-6180592640.0000,-1261180800.0000,0.06918994,-83.1868,0.03349564
02.86805552,AA,PV,-4047413248.0000,-5065369600.0000,0.13190531,-103.6719,0.00322428
02.86805552,AA,AP,521486.9062,-1611731.8750,1.16998348,-126.4219,0.00328590
