#SRC:M87,DATE(MJD):57848,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
00.85972220,AA,LM,1130897664.0000,-3828013568.0000,0.02725709,-114.6193,0.00472847
00.85972220,AA,PV,-4420771840.0000,-4532256768.0000,0.12392431,5.6955,0.00413179
00.85972220,AP,LM,1130086016.0000,-3826293504.0000,0.05989598,152.5107,0.04406468
00.85972220,AP,PV,-4421622272.0000,-4530563584.0000,0.13491921,-56.0543,0.04010842
00.85972220,LM,PV,-5551737856.0000,-704272576.0000,0.05437505,-123.8337,0.03484397
00.86249998,AA,PV,-4421364224.0000,-4532949504.0000,0.09747614,5.5828,0.00386167
00.86249998,AA,AP,828610.3125,-1717843.5000,1.11995282,59.4873,0.00497754
00.86249998,AA,LM,1132403840.0000,-3827833600.0000,0.02631169,-124.5950,0.00414361
00.86249998,AP,LM,1131556096.0000,-3826118144.0000,0.04336095,-163.3183,0.04468936
00.86249998,AP,PV,-4422176768.0000,-4531212800.0000,0.09808837,-48.1201,0.03988038
00.86249998,LM,PV,-5553683456.0000,-705087936.0000,0.04129477,-100.6791,0.03396398
00.86527777,AA,AP,828427.6250,-1717720.7500,1.11978076,59.5667,0.00529183
00.86527777,AA,PV,-4421962240.0000,-4533651968.0000,0.10089202,5.0247,0.00362321
00.86527777,AA,LM,1133857664.0000,-3827659520.0000,0.02733390,-127.0455,0.00388730
00.86527777,AP,LM,1133039488.0000,-3825940480.0000,0.03257674,-26.0094,0.04519204
00.86527777,AP,PV,-4422790144.0000,-4531933696.0000,0.10890614,-48.7980,0.04131412
00.86527777,LM,PV,-5555810304.0000,-705980800.0000,0.09259340,-102.3358,0.03180327
00.86805555,AA,AP,828222.0000,-1717582.8750,1.11957014,59.6842,0.00556262
00.86805555,AA,PV,-4422517248.0000,-4534305792.0000,0.11466074,6.7332,0.00461236
00.86805555,AA,LM,1135386880.0000,-3827476224.0000,0.04266267,-120.8630,0.00481392
00.86805555,AP,LM,1134464000.0000,-3825769984.0000,0.05739155,137.5482,0.03874206
00.86805555,AP,PV,-4423367680.0000,-4532614656.0000,0.11648736,-62.3049,0.03329363
00.86805555,LM,PV,-5557794816.0000,-706815552.0000,0.08427069,-148.2155,0.03548733
00.87083334,AA,LM,1136828032.0000,-3827302912.0000,0.02668884,-117.3783,0.00386137
00.87083334,AA,PV,-4423122944.0000,-4535023104.0000,0.10687492,4.5062,0.00346990
00.87083334,AA,AP,828033.5000,-1717456.8750,1.11985440,59.6594,0.00488195
00.87083334,AP,LM,1136010240.0000,-3825584384.0000,0.03890545,138.0102,0.04732252
00.87083334,AP,PV,-4423941120.0000,-4533294080.0000,0.09722213,-60.7478,0.04256122
00.87083334,LM,PV,-5559890432.0000,-707698624.0000,0.03525724,157.9156,0.03453772
00.87361112,AA,AP,827839.6250,-1717327.5000,1.11974398,59.6861,0.00517973
00.87361112,AA,PV,-4423691776.0000,-4535699968.0000,0.10844873,4.9103,0.00390383
00.87361112,AA,LM,1138316544.0000,-3827123968.0000,0.01271096,-100.0479,0.00414756
00.87361112,AP,PV,-4424525312.0000,-4533989376.0000,0.12034041,-63.8127,0.04109476
00.87361112,AP,LM,1137435520.0000,-3825412864.0000,0.02319280,20.3922,0.04364702
00.87361112,LM,PV,-5561981440.0000,-708581248.0000,0.04969798,-104.4070,0.03292508
00.87638891,AA,PV,-4424286720.0000,-4536410112.0000,0.13180983,6.1186,0.00465993
00.87638891,AA,AP,827644.6250,-1717197.7500,1.11988724,59.8034,0.00507568
00.87638891,AA,LM,1139765504.0000,-3826949120.0000,0.00855961,-133.8218,0.00495641
00.87638891,AP,LM,1138945024.0000,-3825231104.0000,0.02817703,115.3606,0.03736489
00.87638891,AP,PV,-4425123328.0000,-4534703616.0000,0.13827275,-79.8099,0.03365849
00.87638891,LM,PV,-5564102144.0000,-709478272.0000,0.05005282,93.8041,0.03223041
00.87916669,AA,PV,-4424867328.0000,-4537106432.0000,0.09449857,4.1928,0.00364992
00.87916669,AA,AP,827447.8750,-1717067.1250,1.11972600,59.7140,0.00513988
00.87916669,AA,LM,1141253248.0000,-3826769664.0000,0.01355549,-132.2165,0.00371401
00.87916669,AP,PV,-4425676288.0000,-4535367168.0000,0.10303858,-52.0369,0.04564201
00.87916669,AP,LM,1140416000.0000,-3825053696.0000,0.06233352,-73.7566,0.04629980
00.87916669,LM,PV,-5566086656.0000,-710318976.0000,0.03123219,85.1038,0.03362401
00.88194448,AA,PV,-4425428480.0000,-4537781760.0000,0.11620033,5.3158,0.00398822
00.88194448,AA,AP,827253.0625,-1716938.1250,1.11973375,59.7920,0.00511711
00.88194448,AA,LM,1142730624.0000,-3826590720.0000,0.01793819,-103.2804,0.00423818
00.88194448,AP,PV,-4426270720.0000,-4536082944.0000,0.12549678,-43.1830,0.04054073
00.88194448,AP,LM,1141930368.0000,-3824870656.0000,0.01143685,-70.1364,0.04206277
00.88194448,LM,PV,-5568194048.0000,-711213376.0000,0.02181077,-56.6682,0.03286401
01.41805556,AA,PV,-4492082176.0000,-4672681984.0000,0.10453063,28.9744,0.00351870
01.41805556,AA,LM,1415570560.0000,-3787894272.0000,0.03598509,-119.8308,0.00309572
01.41805556,LM,PV,-5907609088.0000,-884757568.0000,0.07143116,-123.2429,0.02658329
01.42083335,AA,LM,1416912512.0000,-3787673088.0000,0.04825218,-118.7913,0.00349269
01.42083335,AA,PV,-4492194816.0000,-4673373184.0000,0.12891780,27.9690,0.00378366
01.42083335,LM,PV,-5909090816.0000,-885696000.0000,0.05379804,-86.5028,0.02656264
01.42361113,AA,LM,1418244736.0000,-3787453184.0000,0.04226625,-118.9920,0.00340389
01.42361113,AA,PV,-4492306944.0000,-4674077184.0000,0.12522489,30.6478,0.00386915
01.42361113,LM,PV,-5910561280.0000,-886629952.0000,0.06793712,-114.2122,0.02653281
01.42638892,AA,PV,-4492418560.0000,-4674792960.0000,0.13136582,28.1788,0.00404425
01.42638892,AA,LM,1419588352.0000,-3787231232.0000,0.04244214,-121.1974,0.00347797
01.42638892,LM,PV,-5912031744.0000,-887565760.0000,0.03761101,-132.4810,0.02648320
01.42916670,AA,LM,1420918400.0000,-3787011072.0000,0.04064331,-119.5425,0.00380398
01.42916670,AA,PV,-4492524544.0000,-4675486720.0000,0.13637654,28.9083,0.00414401
01.42916670,LM,PV,-5913438208.0000,-888463232.0000,0.01039155,129.1107,0.02646013
01.43194440,AA,LM,1422258688.0000,-3786789120.0000,0.04195233,-121.7590,0.00388343
01.43194440,AA,PV,-4492628480.0000,-4676186112.0000,0.11810921,28.0441,0.00423805
01.43194440,LM,PV,-5914902016.0000,-889399424.0000,0.06330024,-85.7913,0.02761823
01.43472219,AA,LM,1423630080.0000,-3786561280.0000,0.04875133,-120.0174,0.00385965
01.43472219,AA,PV,-4492732416.0000,-4676897280.0000,0.13226181,31.8733,0.00442397
01.43472219,LM,PV,-5916353024.0000,-890329920.0000,0.05081097,-123.7944,0.02697864
01.43749997,AA,PV,-4492834304.0000,-4677616128.0000,0.12743623,29.4195,0.00445474
01.43749997,AA,LM,1424928512.0000,-3786345472.0000,0.04578257,-121.7923,0.00364728
01.43749997,LM,PV,-5917786624.0000,-891250944.0000,0.04230266,-74.1187,0.02583523
01.44027776,AA,LM,1426321920.0000,-3786113536.0000,0.04486220,-119.1349,0.00360091
01.44027776,AA,PV,-4492930560.0000,-4678306816.0000,0.12130986,30.1476,0.00410798
01.44027776,LM,PV,-5919223808.0000,-892177088.0000,0.07286458,-86.6399,0.02589498
01.44305554,AA,LM,1427636608.0000,-3785894400.0000,0.04435024,-121.0293,0.00368229
01.44305554,AA,PV,-4493023744.0000,-4678998016.0000,0.12526284,27.1832,0.00411246
01.44305554,LM,PV,-5920634368.0000,-893088000.0000,0.01977393,158.6927,0.02641563
01.44583333,AA,LM,1429012736.0000,-3785664512.0000,0.04647340,-124.7888,0.00379154
01.44583333,AA,PV,-4493118464.0000,-4679713280.0000,0.13471326,28.2053,0.00404220
01.44583333,LM,PV,-5922060800.0000,-894011456.0000,0.03223689,-108.0225,0.02636054
01.44861111,AA,LM,1430317824.0000,-3785446144.0000,0.04609045,-111.8108,0.00367523
01.44861111,AA,PV,-4493208576.0000,-4680414720.0000,0.13080852,29.7158,0.00392322
01.44861111,LM,PV,-5923522560.0000,-894960000.0000,0.05544331,-112.6803,0.02697176
01.45138890,AA,LM,1431664768.0000,-3785220608.0000,0.04352761,-124.2461,0.00344833
01.45138890,AA,PV,-4493296640.0000,-4681116672.0000,0.12211894,29.5749,0.00393400
01.45138890,LM,PV,-5924937728.0000,-895880704.0000,0.04798704,-129.1770,0.02641484
01.45416668,AA,LM,1432983040.0000,-3784999424.0000,0.04077974,-119.6499,0.00367964
01.45416668,AA,PV,-4493379584.0000,-4681797632.0000,0.12808867,27.4903,0.00393876
01.45416668,LM,PV,-5926371840.0000,-896816064.0000,0.04921814,-113.5129,0.02750357
